id,district,lor,street,month,hour,weekday,injury,collision,movement,light_conditions,bicycle,car,pedestrian,motorbike,truck,other_vehicle,road_conditions,longitude,latitude,Combo_type
199510,Lichtenberg,11051229,Rummelsburg,September,8,Sunday,minor,6,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.4809,52.49906,car + pedestrian + 
199511,Mitte,1011302,Oranienburger Straße,September,13,Monday,minor,0,Driving,Daylight,1,0,0,0,0,0,Dry,13.3917,52.52528,bicycle + 
199512,Charlottenburg-Wilmersdorf,4030931,Breitscheidplatz,September,16,Sunday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.33245,52.50606,bicycle + car + 
199513,Charlottenburg-Wilmersdorf,4030725,Amtsgerichtsplatz,September,18,Sunday,minor,0,Other,Daylight,0,0,0,1,0,0,Wet,13.29921,52.50684,motorbike + 
199514,Neukölln,8010301,Reuterkiez,September,9,Monday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.43536,52.4861,bicycle + car + 
199515,Pankow,3050924,Behaimstraße,September,18,Monday,minor,4,Driving,Dawn,1,0,0,0,0,1,Dry,13.44917,52.54906,bicycle + other
199516,Neukölln,8010118,Silbersteinstraße,September,16,Sunday,minor,0,Other,Daylight,0,0,1,0,0,1,Dry,13.43075,52.46783,pedestrian + other
199517,Mitte,1011102,Großer Tiergarten,September,16,Sunday,minor,0,Driving,Daylight,0,0,0,0,0,1,Dry,13.35067,52.51193,other
199518,Mitte,1033203,Humboldthain Nordwest,September,12,Monday,minor,5,Crossing,Daylight,0,1,0,0,0,0,Dry,13.37561,52.54021,car + 
199519,Treptow-Köpenick,9010101,Elsenstraße,September,16,Sunday,minor,2,Stationary Traffic,Daylight,1,1,0,0,0,0,Dry,13.45266,52.48987,bicycle + car + 
199520,Treptow-Köpenick,9041601,Müggelheim,September,12,Monday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.65687,52.41519,bicycle + car + 
199521,Charlottenburg-Wilmersdorf,4051551,Brabanter Platz,September,15,Sunday,minor,1,Paralle Traffic,Daylight,1,1,0,0,0,0,Dry,13.31454,52.48121,bicycle + car + 
199522,Charlottenburg-Wilmersdorf,4030620,Alt-Lietzow,September,14,Sunday,minor,2,Crossing,Daylight,1,1,0,0,0,0,Dry,13.30139,52.51925,bicycle + car + 
199523,Pankow,3071537,Kollwitzplatz,September,18,Monday,minor,2,Stationary Traffic,Night,0,1,0,0,0,0,Dry,13.41706,52.52834,car + 
199524,Charlottenburg-Wilmersdorf,4010101,Jungfernheide,September,13,Sunday,minor,5,Turning,Daylight,0,0,0,1,0,0,Dry,13.29476,52.53963,motorbike + 
199525,Charlottenburg-Wilmersdorf,4010103,Paul-Hertz-Siedlung,September,20,Sunday,minor,3,Turning,Night,0,1,0,0,0,0,Dry,13.29307,52.53449,car + 
199526,Charlottenburg-Wilmersdorf,4051445,Eisenzahnstraße,September,17,Monday,minor,5,Turning,Daylight,0,1,0,0,0,0,Dry,13.30794,52.48853,car + 
199527,Mitte,1044102,Schillerpark,September,18,Sunday,serious,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.35636,52.55539,bicycle + car + 
199528,Mitte,1022207,Hansaviertel,September,17,Monday,minor,6,Other,Daylight,0,1,1,0,0,0,Dry,13.34472,52.51689,car + pedestrian + 
199529,Treptow-Köpenick,9020701,Adlershof West,September,18,Sunday,minor,5,Turning,Daylight,0,1,0,0,0,0,Dry,13.53638,52.43287,car + 
199530,Tempelhof-Schöneberg,7040403,Manteuffelstraße,September,17,Sunday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.38543,52.4661,bicycle + car + 
199531,Treptow-Köpenick,9041501,Altstadt Kietz,September,14,Monday,minor,1,Driving,Daylight,1,1,0,0,0,0,Dry,13.57496,52.44633,bicycle + car + 
199532,Mitte,1033201,Brunnenstraße,September,17,Monday,minor,1,Paralle Traffic,Daylight,1,1,0,0,0,0,Dry,13.39293,52.54235,bicycle + car + 
199533,Mitte,1011102,Großer Tiergarten,September,7,Sunday,minor,0,Driving,Daylight,0,0,0,1,0,0,Dry,13.37187,52.51957,motorbike + 
199534,Friedrichshain-Kreuzberg,2030302,Lausitzer Platz,September,0,Sunday,minor,0,Other,Night,1,0,0,0,0,0,Dry,13.44488,52.50116,bicycle + 
199535,Charlottenburg-Wilmersdorf,4030931,Breitscheidplatz,September,17,Monday,minor,6,Other,Daylight,0,0,1,0,0,1,Dry,13.32735,52.50303,pedestrian + other
199536,Treptow-Köpenick,9010101,Elsenstraße,September,6,Sunday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.45428,52.49596,bicycle + car + 
199537,Neukölln,8010510,Gewerbegebiet Köllnische Heide,September,11,Monday,minor,2,Turning,Daylight,0,1,0,0,0,0,Dry,13.44835,52.46453,car + 
199538,Neukölln,8010213,Körnerpark,September,10,Monday,minor,1,Paralle Traffic,Daylight,0,1,0,0,0,1,Dry,13.43667,52.47065,car + other
199539,Charlottenburg-Wilmersdorf,4010102,Plötzensee,September,6,Sunday,minor,2,Stationary Traffic,Dawn,0,1,0,1,0,0,Dry,13.32608,52.53857,car + motorbike + 
199540,Charlottenburg-Wilmersdorf,4030931,Breitscheidplatz,September,4,Sunday,minor,5,Turning,Night,0,1,0,0,0,0,Dry,13.33238,52.50627,car + 
199541,Spandau,5010339,Freiheit,September,10,Monday,serious,1,Paralle Traffic,Daylight,0,1,0,0,0,0,Dry,13.21283,52.53015,car + 
199542,Spandau,5010339,Freiheit,September,1,Sunday,minor,1,Driving,Night,0,1,0,0,0,0,Dry,13.24575,52.52767,car + 
199543,Tempelhof-Schöneberg,7070706,Horstwalder Straße/Paplitzer Straße,September,10,Monday,minor,5,Crossing,Daylight,0,1,0,0,0,0,Dry,13.40615,52.38204,car + 
199544,Treptow-Köpenick,9030901,Dorf Altglienicke,September,4,Saturday,minor,5,Crossing,Night,0,1,0,0,0,0,Dry,13.5312,52.41561,car + 
199545,Neukölln,8020727,Buckow Mitte,September,17,Monday,minor,5,Other,Daylight,1,1,0,0,0,0,Dry,13.43585,52.42444,bicycle + car + 
199546,Tempelhof-Schöneberg,7050503,Eisenacher Straße,September,14,Saturday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.40067,52.44533,car + 
199547,Pankow,3040818,Pankow Süd,September,16,Monday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.42075,52.554,bicycle + car + 
199548,Reinickendorf,12214421,Reinickes Hof,September,14,Saturday,minor,6,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.33105,52.57248,car + pedestrian + 
199549,Mitte,1044101,Rehberge,September,10,Monday,minor,5,Crossing,Daylight,0,1,0,0,0,0,Dry,13.34092,52.55318,car + 
199550,Reinickendorf,12301205,Waidmannslust,September,14,Saturday,serious,0,Driving,Daylight,1,0,0,0,0,0,Dry,13.3181,52.61132,bicycle + 
199551,Treptow-Köpenick,9052001,Köpenick Nord,September,10,Monday,minor,2,Other,Daylight,0,1,0,1,0,0,Dry,13.57374,52.46823,car + motorbike + 
199552,Tempelhof-Schöneberg,7010104,Dennewitzplatz,September,14,Saturday,serious,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.36094,52.49426,bicycle + car + 
199553,Charlottenburg-Wilmersdorf,4030623,Ernst-Reuter-Platz,September,13,Monday,minor,0,Turning,Daylight,0,0,0,0,0,1,Dry,13.32814,52.50808,other
199554,Pankow,3050923,Weißenseer Spitze,September,13,Saturday,minor,5,Crossing,Daylight,0,1,0,0,0,0,Dry,13.44116,52.54947,car + 
199555,Treptow-Köpenick,9020802,Köllnische Vorstadt,September,13,Saturday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.56917,52.44269,bicycle + car + 
199556,Mitte,1044101,Rehberge,September,20,Sunday,minor,5,Crossing,Night,1,1,0,0,0,0,Dry,13.33669,52.5421,bicycle + car + 
199557,Treptow-Köpenick,9051701,Hirschgarten,September,21,Saturday,minor,3,Stationary Traffic,Night,0,1,0,1,0,0,Dry,13.59942,52.45224,car + motorbike + 
199558,Lichtenberg,11040926,Weitlingstraße,September,23,Sunday,minor,5,Crossing,Night,0,1,0,0,0,0,Dry,13.51158,52.50554,car + 
199559,Charlottenburg-Wilmersdorf,4051655,Babelsberger Straße,September,21,Saturday,minor,0,Driving,Night,0,0,0,0,0,1,Dry,13.32929,52.48155,other
199560,Steglitz-Zehlendorf,6010205,Südende,September,23,Saturday,minor,6,Overtaking,Night,0,1,1,0,0,0,Dry,13.36085,52.44682,car + pedestrian + 
199561,Friedrichshain-Kreuzberg,2020203,Viktoriapark,September,20,Sunday,minor,5,Turning,Night,1,1,0,0,0,0,Dry,13.38612,52.48736,bicycle + car + 
199562,Mitte,1044201,Reinickendorfer Straße,September,22,Saturday,serious,6,Overtaking,Dawn,0,1,1,0,0,0,Dry,13.37931,52.55299,car + pedestrian + 
199563,Pankow,3061228,Erich-Weinert-Straße,September,21,Sunday,serious,5,Turning,Night,1,1,0,0,0,0,Dry,13.42762,52.54582,bicycle + car + 
199564,Charlottenburg-Wilmersdorf,4020311,Reichsstraße,September,21,Saturday,minor,5,Turning,Night,0,1,0,0,0,0,Dry,13.26856,52.50914,car + 
199565,Mitte,1033102,Gesundbrunnen,September,21,Sunday,minor,3,Stationary Traffic,Night,0,1,0,0,0,0,Dry,13.38515,52.55043,car + 
199566,Lichtenberg,11041022,Rosenfelder Ring,September,21,Saturday,minor,6,Overtaking,Night,0,1,1,0,0,0,Dry,13.51921,52.51366,car + pedestrian + 
199567,Treptow-Köpenick,9051901,Dammvorstadt,September,20,Sunday,minor,0,Other,Night,0,0,0,1,0,0,Wet,13.55833,52.45549,motorbike + 
199568,Mitte,1011402,Arkonaplatz,September,13,Saturday,minor,0,Other,Daylight,1,0,0,0,0,0,Dry,13.40351,52.53231,bicycle + 
199569,Tempelhof-Schöneberg,7040404,Marienhöhe,September,21,Saturday,minor,0,Driving,Night,0,0,0,1,0,0,Dry,13.37784,52.45252,motorbike + 
199570,Tempelhof-Schöneberg,7010102,Nollendorfplatz,September,19,Sunday,minor,5,Crossing,Night,1,1,0,0,0,0,Dry,13.35988,52.49613,bicycle + car + 
199571,Charlottenburg-Wilmersdorf,4030518,Tegeler Weg,September,19,Sunday,minor,5,Turning,Night,0,1,0,0,0,1,Dry,13.29641,52.52926,car + other
199572,Steglitz-Zehlendorf,6010102,Schloßstraße,September,13,Saturday,minor,5,Turning,Daylight,0,1,0,1,0,0,Dry,13.31779,52.46121,car + motorbike + 
199573,Reinickendorf,12103116,Hausotterplatz,September,15,Sunday,minor,4,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.37027,52.57013,car + 
199574,Friedrichshain-Kreuzberg,2020203,Viktoriapark,September,20,Saturday,minor,1,Paralle Traffic,Night,1,1,0,0,0,0,Dry,13.38309,52.49235,bicycle + car + 
199575,Charlottenburg-Wilmersdorf,4030930,George-Grosz-Platz,September,14,Sunday,serious,3,Stationary Traffic,Daylight,1,0,0,0,0,1,Dry,13.32492,52.50253,bicycle + other
199576,Steglitz-Zehlendorf,6010205,Südende,September,12,Saturday,minor,5,Paralle Traffic,Daylight,0,1,0,0,0,0,Dry,13.34487,52.45023,car + 
199577,Reinickendorf,12214527,Alt-Tegel,September,11,Saturday,minor,5,Turning,Daylight,0,1,0,0,0,0,Dry,13.28684,52.5862,car + 
199578,Steglitz-Zehlendorf,6030606,Hindenburgdamm,September,14,Sunday,minor,1,Paralle Traffic,Daylight,0,1,0,1,0,0,Dry,13.31373,52.43527,car + motorbike + 
199579,Friedrichshain-Kreuzberg,2010101,Askanischer Platz,September,13,Sunday,minor,5,Other,Daylight,0,1,0,0,0,1,Dry,13.38088,52.50556,car + other
199580,Steglitz-Zehlendorf,6030610,Lichterfelde West,September,19,Saturday,serious,0,Driving,Dawn,0,0,0,1,0,0,Dry,13.29708,52.44272,motorbike + 
199581,Steglitz-Zehlendorf,6020303,Lankwitz Kirche,September,18,Saturday,serious,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.34972,52.43441,car + 
199582,Marzahn-Hellersdorf,10010102,Havemannstraße,September,13,Sunday,minor,5,Other,Daylight,0,1,0,1,0,0,Dry,13.5656,52.57045,car + motorbike + 
199583,Steglitz-Zehlendorf,6020410,Oberhofer Platz,September,10,Saturday,minor,0,Stationary Traffic,Daylight,0,1,0,1,0,0,Dry,13.32892,52.42887,car + motorbike + 
199584,Pankow,3061332,Helmholtzplatz,September,13,Sunday,serious,5,Other,Daylight,1,1,0,0,0,0,Dry,13.42314,52.54515,bicycle + car + 
199585,Treptow-Köpenick,9010401,Johannisthal West,September,9,Saturday,minor,3,Stationary Traffic,Daylight,1,0,0,0,0,0,Dry,13.49857,52.4589,bicycle + 
199586,Pankow,3061126,Arnimplatz,September,9,Saturday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.41477,52.55387,car + 
199587,Reinickendorf,12214421,Reinickes Hof,September,12,Sunday,minor,5,Crossing,Daylight,0,1,0,1,0,0,Dry,13.33006,52.56936,car + motorbike + 
199588,Treptow-Köpenick,9020802,Köllnische Vorstadt,September,9,Saturday,serious,6,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.57171,52.43778,car + pedestrian + 
199589,Treptow-Köpenick,9041301,Kietzer Feld/Nachtheide,September,12,Sunday,serious,5,Crossing,Daylight,0,1,0,1,0,0,Dry,13.59254,52.43853,car + motorbike + 
199590,Steglitz-Zehlendorf,6040804,Krumme Lanke,September,9,Saturday,minor,6,Overtaking,Daylight,1,0,1,0,0,0,Dry,13.23249,52.43773,bicycle + pedestrian + 
199591,Steglitz-Zehlendorf,6030610,Lichterfelde West,September,19,Sunday,serious,2,Turning,Dawn,1,1,0,0,0,0,Dry,13.2967,52.44295,bicycle + car + 
199592,Pankow,3030716,Märchenland,September,8,Saturday,minor,6,Overtaking,Daylight,1,0,1,0,0,0,Dry,13.4646,52.57028,bicycle + pedestrian + 
199593,Lichtenberg,11030619,Fennpfuhl Ost,September,11,Saturday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.47616,52.53284,bicycle + car + 
199594,Mitte,1011202,Unter den Linden Nord,September,16,Saturday,minor,1,Stationary Traffic,Daylight,1,1,0,0,0,0,Dry,13.38825,52.52045,bicycle + car + 
199595,Reinickendorf,12301204,Wittenau Nord,September,16,Saturday,minor,0,Driving,Daylight,0,0,0,1,0,0,Dry,13.32235,52.5934,motorbike + 
199596,Lichtenberg,11030618,Fennpfuhl West,September,20,Saturday,minor,1,Paralle Traffic,Night,0,1,0,0,0,1,Dry,13.46012,52.5264,car + other
199597,Mitte,1011105,Nördlicher Landwehrkanal,September,19,Saturday,minor,5,Crossing,Night,0,1,0,0,0,0,Dry,13.37123,52.51108,car + 
199598,Tempelhof-Schöneberg,7040404,Marienhöhe,September,15,Saturday,minor,3,Stationary Traffic,Daylight,1,1,0,0,0,0,Dry,13.36507,52.45018,bicycle + car + 
199599,Treptow-Köpenick,9010402,Johannisthal Ost,September,14,Saturday,minor,5,Turning,Daylight,0,1,0,0,0,1,Dry,13.50067,52.43511,car + other
199600,Pankow,3061227,Humannplatz,September,18,Saturday,minor,1,Paralle Traffic,Dawn,0,1,0,0,0,1,Dry,13.42678,52.54757,car + other
199601,Reinickendorf,12302110,Dannenwalder Weg,September,2,Saturday,minor,1,Paralle Traffic,Night,0,1,0,0,0,0,Dry,13.35352,52.59655,car + 
199602,Pankow,3030405,Karow Nord,September,17,Saturday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.49344,52.61423,bicycle + car + 
199603,Tempelhof-Schöneberg,7030303,Grazer Platz,September,0,Saturday,minor,1,Crossing,Night,1,1,0,0,0,0,Dry,13.3413,52.46471,bicycle + car + 
199604,Treptow-Köpenick,9020701,Adlershof West,September,16,Saturday,serious,5,Turning,Daylight,0,1,0,0,0,0,Dry,13.52662,52.42646,car + 
199605,Tempelhof-Schöneberg,7070706,Horstwalder Straße/Paplitzer Straße,September,13,Friday,minor,1,Paralle Traffic,Daylight,1,1,0,0,0,0,Dry,13.40954,52.38655,bicycle + car + 
199606,Marzahn-Hellersdorf,10020414,Helle Mitte,September,13,Saturday,minor,1,Paralle Traffic,Daylight,1,1,0,0,0,0,Dry,13.60226,52.53851,bicycle + car + 
199607,Charlottenburg-Wilmersdorf,4051448,Schaperstraße,September,10,Friday,minor,0,Other,Daylight,1,0,0,0,0,0,Dry,13.33203,52.50033,bicycle + 
199608,Mitte,1022202,Heidestraße,September,10,Saturday,minor,5,Turning,Daylight,0,1,0,0,0,0,Dry,13.36033,52.53732,car + 
199609,Reinickendorf,12214424,Scharnweberstraße,September,14,Friday,minor,5,Other,Daylight,0,1,0,0,0,0,Dry,13.32521,52.56476,car + 
199610,Marzahn-Hellersdorf,10040932,Alt-Mahlsdorf,September,7,Saturday,serious,6,Overtaking,Daylight,0,0,1,0,0,1,Dry,13.61227,52.5116,pedestrian + other
199611,Tempelhof-Schöneberg,7040403,Manteuffelstraße,September,14,Friday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.37797,52.46609,car + 
199612,Spandau,5020626,Adamstraße,September,13,Friday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.19522,52.5276,car + 
199613,Reinickendorf,12214424,Scharnweberstraße,September,15,Saturday,minor,1,Paralle Traffic,Daylight,1,1,0,0,0,1,Dry,13.31374,52.56758,bicycle + car + other
199614,Mitte,1011304,Karl-Marx-Allee,September,13,Friday,minor,3,Stationary Traffic,Daylight,1,0,0,0,0,0,Dry,13.41821,52.51541,bicycle + 
199615,Reinickendorf,12304313,Borsigwalde,September,15,Saturday,minor,2,Other,Daylight,0,1,0,0,0,0,Dry,13.31986,52.58755,car + 
199616,Spandau,5030730,Zitadellenweg,September,13,Friday,minor,5,Turning,Daylight,1,0,0,0,0,1,Wet,13.21405,52.53837,bicycle + other
199617,Neukölln,8010301,Reuterkiez,September,14,Saturday,minor,3,Stationary Traffic,Daylight,1,1,0,0,0,0,Dry,13.43887,52.48223,bicycle + car + 
199618,Tempelhof-Schöneberg,7030301,Friedenau,September,12,Friday,minor,0,Other,Daylight,1,1,0,0,0,0,Dry,13.32857,52.47363,bicycle + car + 
199619,Tempelhof-Schöneberg,7030301,Friedenau,September,3,Saturday,serious,9,Driving,Night,0,0,0,1,0,0,Dry,13.32856,52.47626,motorbike + 
199620,Tempelhof-Schöneberg,7020203,Kaiser-Wilhelm-Platz,September,12,Friday,minor,0,Other,Daylight,1,1,0,0,0,0,Dry,13.3551,52.487,bicycle + car + 
199621,Spandau,5030730,Zitadellenweg,September,11,Friday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.2255,52.55437,car + 
199622,Mitte,1011201,Wilhelmstraße,September,14,Saturday,minor,2,Turning,Daylight,0,1,0,0,0,0,Dry,13.37704,52.51251,car + 
199623,Pankow,3061430,Volkspark Prenzlauer Berg,September,14,Saturday,minor,0,Driving,Daylight,0,0,0,1,0,0,Dry,13.4596,52.53065,motorbike + 
199624,Spandau,5010101,Hakenfelde Nord,September,11,Friday,minor,0,Other,Daylight,0,1,0,0,0,1,Dry,13.21882,52.5594,car + other
199625,Treptow-Köpenick,9051901,Dammvorstadt,September,10,Friday,minor,1,Paralle Traffic,Daylight,0,1,0,0,0,0,Dry,13.58743,52.45141,car + 
199626,Treptow-Köpenick,9051702,Bölschestraße,September,1,Saturday,minor,2,Turning,Night,0,1,0,0,0,0,Dry,13.62818,52.4467,car + 
199627,Treptow-Köpenick,9010101,Elsenstraße,September,10,Friday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.45423,52.49389,bicycle + car + 
199628,Neukölln,8041035,Blumenviertel,September,13,Saturday,minor,5,Crossing,Daylight,0,1,0,0,0,0,Dry,13.47759,52.43016,car + 
199629,Charlottenburg-Wilmersdorf,4030929,Hindemithplatz,September,9,Friday,minor,6,Other,Daylight,0,1,1,0,0,0,Dry,13.31323,52.50192,car + pedestrian + 
199630,Reinickendorf,12214424,Scharnweberstraße,September,21,Friday,minor,4,Stationary Traffic,Night,1,1,0,0,0,0,Dry,13.32418,52.56588,bicycle + car + 
199631,Marzahn-Hellersdorf,10020412,Alte Hellersdorfer Straße,September,13,Saturday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.59283,52.54824,bicycle + car + 
199632,Charlottenburg-Wilmersdorf,4041133,Güterbahnhof Grunewald,September,9,Friday,serious,0,Driving,Daylight,0,0,0,1,0,0,Dry,13.28067,52.49905,motorbike + 
199633,Friedrichshain-Kreuzberg,2040502,Friedenstraße,September,7,Friday,minor,5,Turning,Daylight,0,1,0,0,0,0,Dry,13.42984,52.52328,car + 
199634,Friedrichshain-Kreuzberg,2030302,Lausitzer Platz,September,12,Saturday,minor,0,Crossing,Daylight,0,1,0,1,0,0,Dry,13.43351,52.5051,car + motorbike + 
199635,Neukölln,8010213,Körnerpark,September,17,Friday,minor,2,Turning,Daylight,0,1,0,0,0,0,Dry,13.44165,52.46968,car + 
199636,Reinickendorf,12103117,Letteplatz,September,3,Friday,minor,0,Driving,Night,0,0,0,1,0,0,Dry,13.36454,52.56269,motorbike + 
199637,Steglitz-Zehlendorf,6010208,Bergstraße,September,12,Saturday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.33805,52.4513,car + 
199638,Neukölln,8041036,Zittauer Straße,September,20,Friday,minor,5,Crossing,Night,0,1,0,0,0,0,Dry,13.48539,52.42419,car + 
199639,Charlottenburg-Wilmersdorf,4010102,Plötzensee,September,11,Saturday,minor,0,Driving,Daylight,0,1,0,1,0,0,Dry,13.32417,52.54227,car + motorbike + 
199640,Reinickendorf,12302108,Märkisches Zentrum,September,18,Friday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.36403,52.60635,car + 
199641,Steglitz-Zehlendorf,6040805,Fischerhüttenstraße,September,11,Saturday,minor,5,Crossing,Daylight,0,1,0,0,0,0,Dry,13.25836,52.43569,car + 
199642,Mitte,1011301,Charitéviertel,September,18,Friday,minor,6,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.38672,52.52757,car + pedestrian + 
199643,Marzahn-Hellersdorf,10010204,Wuhletalstraße,September,11,Saturday,minor,0,Driving,Daylight,0,0,0,1,0,0,Dry,13.55482,52.55774,motorbike + 
199644,Spandau,5010205,An der Tränke,September,17,Friday,serious,5,Crossing,Daylight,0,1,0,1,0,0,Dry,13.13696,52.54811,car + motorbike + 
199645,Treptow-Köpenick,9051901,Dammvorstadt,September,18,Friday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.56246,52.45665,bicycle + car + 
199646,Spandau,5020417,Staakener Straße,September,10,Saturday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.18176,52.53408,bicycle + car + 
199647,Friedrichshain-Kreuzberg,2010104,Wassertorplatz,September,10,Saturday,minor,5,Other,Daylight,1,1,0,0,0,0,Dry,13.41052,52.49845,bicycle + car + 
199648,Pankow,3040818,Pankow Süd,September,17,Friday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.42175,52.56265,bicycle + car + 
199649,Neukölln,8010211,Flughafenstraße,September,17,Friday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.42682,52.48104,car + 
199650,Treptow-Köpenick,9051901,Dammvorstadt,September,10,Saturday,minor,5,Other,Daylight,0,1,0,0,0,1,Dry,13.57331,52.45008,car + other
199651,Charlottenburg-Wilmersdorf,4030623,Ernst-Reuter-Platz,September,16,Friday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.31735,52.5121,bicycle + car + 
199652,Mitte,1011102,Großer Tiergarten,September,12,Saturday,minor,1,Paralle Traffic,Daylight,1,1,0,0,0,0,Dry,13.37121,52.51778,bicycle + car + 
199653,Mitte,1033201,Brunnenstraße,September,16,Friday,minor,4,Stationary Traffic,Daylight,1,0,0,0,0,1,Dry,13.39104,52.54455,bicycle + other
199654,Mitte,1044201,Reinickendorfer Straße,September,23,Friday,minor,2,Stationary Traffic,Night,0,1,0,0,0,0,Dry,13.37425,52.55683,car + 
199655,Mitte,1044101,Rehberge,September,16,Friday,serious,5,Crossing,Daylight,0,1,0,0,0,1,Dry,13.34686,52.55329,car + other
199656,Charlottenburg-Wilmersdorf,4030623,Ernst-Reuter-Platz,September,18,Friday,minor,1,Paralle Traffic,Daylight,1,1,0,0,0,0,Dry,13.3296,52.50547,bicycle + car + 
199657,Marzahn-Hellersdorf,10010310,Alt-Marzahn,September,16,Friday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,1,Dry,13.55516,52.53391,car + other
199658,Tempelhof-Schöneberg,7040401,Neu-Tempelhof,September,14,Monday,minor,5,Crossing,Daylight,0,1,0,0,0,1,Dry,13.38044,52.47247,car + other
199659,Treptow-Köpenick,9010202,Köpenicker Landstraße,September,16,Monday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Wet,13.47425,52.47524,car + 
199660,Mitte,1044103,Westliche Müllerstraße,September,15,Monday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Wet,13.3495,52.54895,car + 
199661,Reinickendorf,12214527,Alt-Tegel,September,16,Monday,serious,6,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.28602,52.58716,car + pedestrian + 
